date,open,close,high,low,volume,amount,up,down
1998-12-07,1234.75,1209.54,1237.69,1207.75,3354800,2770054912,104,340
1998-12-08,1209.83,1223.25,1223.33,1209.81,2982500,2289207040,366,82
1998-12-09,1224.35,1224.08,1225.98,1219.01,2572500,2038386944,218,223
1998-12-10,1224.14,1204.63,1224.92,1203.06,3518200,2692101120,54,397
1998-12-11,1201.84,1214.21,1214.24,1194.06,3187100,2333381120,330,110
1998-12-14,1214.6,1196.29,1214.67,1194.65,2830300,2160219904,65,392
1998-12-15,1193.63,1194.84,1194.89,1173.92,3324000,2508850944,194,255
1998-12-16,1194.94,1183.06,1195.54,1180.86,2407400,1898739968,104,342
1998-12-17,1180.16,1160.09,1180.16,1158.5,3454900,2569096960,43,430
1998-12-18,1155.75,1155.92,1167.63,1150.72,2867900,2080188032,141,311
1998-12-21,1153.66,1154.42,1163.23,1150.38,2344500,1723090944,201,224
1998-12-22,1155.63,1185.96,1185.97,1155.62,3527900,2689005056,453,18
1998-12-23,1186.97,1172.51,1187.91,1170.15,2924600,2294147072,102,358
1998-12-24,1171.7,1168.98,1171.7,1161.84,2660300,2187106048,168,279
1998-12-25,1169.6,1173.91,1178.91,1169.54,2981900,2083992064,298,143
1998-12-28,1175.63,1159.93,1179,1157.69,3370000,2208771072,77,379
1998-12-29,1157.47,1142.72,1157.56,1139.98,3173300,2253671936,58,398
1998-12-30,1141.88,1148.26,1151.71,1125.55,3716000,2546635008,311,149
1998-12-31,1149.83,1146.7,1153.15,1140.35,2328900,1820800000,171,265
1999-01-04,1144.88,1125.81,1144.88,1124.21,2345000,1384502016,62,389
1999-01-05,1123.69,1119.96,1123.69,1104.5,2898500,1774082048,147,294
1999-01-06,1120.66,1132.59,1137.2,1120.4,3260500,2233094912,398,55
1999-01-07,1133.16,1137.72,1140.48,1125.66,3722000,2561915904,261,178
1999-01-08,1138.76,1168.81,1168.83,1138.76,4440700,3511100928,455,25
1999-01-11,1169.91,1172.81,1174.42,1158.54,3969200,3197229056,239,213
1999-01-12,1171.74,1158.86,1171.86,1158.29,4637600,3650352128,98,370
1999-01-13,1153.29,1148.15,1159.94,1144.44,4473300,3321099008,97,358
1999-01-14,1145.89,1148.65,1153.09,1142.35,3234500,2566286080,206,240
1999-01-15,1149.78,1137.3,1150.67,1136.3,3864000,3304964096,98,365
1999-01-18,1135.08,1153.11,1153.41,1126.7,4481900,3582673920,338,121
1999-01-19,1154.16,1158.55,1160.26,1149.37,4446600,3657462016,264,194
1999-01-20,1159.02,1151.37,1162.97,1148.8,4076100,2786426112,153,322
1999-01-21,1150.3,1158.49,1158.51,1145.29,4480800,3027257088,320,133
1999-01-22,1159.91,1162.35,1168.18,1157.14,5549600,4005648896,236,217
1999-01-25,1161.98,1148.12,1162.43,1146.97,7960300,3794242048,110,355
1999-01-26,1145.06,1138.21,1146.12,1132.95,6222300,3322342912,132,332
1999-01-27,1137.69,1146.49,1146.5,1134.13,7615900,3583482112,313,138
1999-01-28,1147.86,1140.97,1150.57,1137.12,6275000,3989201920,162,296
1999-01-29,1139.83,1134.67,1140.12,1130.33,5162200,3322373120,173,272
1999-02-01,1131.65,1120.53,1131.66,1118.54,5090700,3096425984,135,320
1999-02-02,1119.77,1126.4,1126.4,1114.79,4004000,2610935040,265,186
1999-02-03,1126.84,1116.86,1127.27,1115.13,3722500,2576009984,121,342
1999-02-04,1114.64,1103.49,1114.68,1102.49,3897400,2454233088,103,356
1999-02-05,1101.47,1081.44,1101.47,1079.21,4102100,2556568064,57,413
1999-02-08,1076.81,1065.81,1082.45,1064.17,3533400,2186032896,77,385
1999-02-09,1065.9,1090.08,1090.16,1065.9,3285500,2031948032,449,21
1999-03-01,1092.14,1097.97,1098.36,1084.15,2894400,1797017984,293,162
1999-03-02,1098.29,1100.91,1103.25,1090.04,4053500,2445693952,265,196
1999-03-03,1101.13,1128.73,1128.77,1101.06,5597700,3539460096,406,69
1999-03-04,1130.34,1128.95,1133.72,1120.7,4962500,3411005952,216,251
1999-03-05,1128.61,1132.35,1137.95,1124.08,5212400,3442650880,247,220
1999-03-08,1133.5,1142.1,1142.14,1128.38,5640300,3636794880,321,152
1999-03-09,1143.1,1136.94,1145.7,1135.37,5912800,4420589056,141,332
1999-03-10,1136.02,1132.73,1136.08,1127.17,5333400,3495924992,187,276
1999-03-11,1133.28,1149.92,1153.84,1133.15,6951600,4551087104,437,48
1999-03-12,1151.99,1158.7,1158.71,1148.66,7076500,4894025216,303,166
1999-03-15,1161.49,1164.63,1169.69,1159.14,7311700,5397574144,280,185
1999-03-16,1164.79,1166.93,1166.96,1155.93,6607700,4578289152,207,249
1999-03-17,1167.71,1159.09,1173.04,1158.58,7563500,5443816960,122,338
1999-03-18,1155.27,1151.99,1160.67,1147.56,5943500,4138789888,176,307
1999-03-19,1150.6,1172.93,1172.93,1150.34,7171800,6011076096,413,68
1999-03-22,1175.67,1172.74,1179.65,1168.33,7707200,5916728832,202,284
1999-03-23,1172.97,1170.94,1174.47,1163.28,8795000,4438627840,192,283
1999-03-24,1171.3,1169.03,1177.34,1167.1,6140900,4170190080,212,264
1999-03-25,1167.86,1156.85,1167.87,1155.01,5150300,3976590080,91,383
1999-03-26,1155.34,1161.12,1162.41,1154.93,5171900,3806010880,243,217
1999-03-29,1160.57,1169.48,1169.5,1158.08,5523900,4222296064,331,152
1999-03-30,1171.12,1157.5,1173.66,1156.04,5152100,3725608960,100,374
1999-03-31,1156.37,1158.05,1159.53,1150.82,4845300,3735814912,231,236
1999-04-01,1158.68,1168.5,1168.52,1158.44,6211500,5198543872,302,161
1999-04-02,1170.76,1184.4,1184.43,1170.3,7670100,6139558912,352,128
1999-04-05,1188.93,1194.46,1194.51,1187.05,8075900,6521874944,287,186
1999-04-06,1195.94,1199.6,1199.84,1191.58,6714700,5270182912,213,258
1999-04-07,1200.22,1201.63,1202.32,1193.72,8147100,6090009088,186,288
1999-04-08,1203.02,1202.46,1205.41,1192.46,8185200,5905563136,216,254
1999-04-09,1203.44,1205.13,1210.1,1196.74,9816300,7360906752,225,259
1999-04-12,1205.31,1195.33,1205.67,1193.65,10217100,7413284864,132,348
1999-04-13,1192.14,1178.19,1193.32,1174.13,7360900,5287455744,151,331
1999-04-14,1176.77,1181.51,1184.17,1174.26,5327900,4044188928,273,197
1999-04-15,1182.2,1170.61,1185.59,1168.59,7373300,5020672000,145,335
1999-04-16,1168.9,1166.23,1175.03,1162.31,7265700,5029438976,199,252
1999-04-19,1164.61,1159.47,1166.04,1156.6,7694300,4878572032,191,267
1999-04-20,1160.05,1171.6,1171.6,1159.56,10702500,5006671872,316,157
1999-04-21,1171.94,1144.06,1173.52,1143.04,9526400,5125788160,69,421
1999-04-22,1137.91,1137.16,1140.89,1110.64,9098400,5278199808,165,302
1999-04-23,1137.6,1139.99,1144.77,1135.6,6882100,4018437120,259,207
1999-04-26,1139.64,1112.79,1140.17,1111.99,6051100,3548524032,72,395
1999-04-27,1108.91,1091.69,1108.91,1089.75,5644600,3270296064,101,375
1999-04-28,1090.87,1091.08,1112.29,1087.79,4744700,3310134016,253,194
1999-04-29,1091.05,1116.4,1116.41,1090.56,5171900,3409800960,453,31
1999-04-30,1116.1,1120.92,1122.22,1114.17,4253800,2791823104,282,167
1999-05-04,1120.9,1111.75,1121.91,1108.89,4116100,2563799040,143,327
1999-05-05,1110.93,1116.93,1116.96,1105.34,4390900,2429904896,270,198
1999-05-06,1116.85,1128.22,1128.9,1116.63,6408000,3151739904,398,90
1999-05-07,1129.53,1120.73,1131.49,1117.93,5844500,3129378048,111,361
1999-05-10,1107.36,1071.92,1107.36,1065.18,6894500,3869391104,20,475
1999-05-11,1072.04,1095.4,1095.4,1072.04,4355400,2515506944,455,26
1999-05-12,1096.73,1099.99,1104.8,1092.78,3972600,2501424128,232,235
1999-05-13,1100.85,1088.86,1101.35,1086.45,3669500,2195824896,107,366
1999-05-14,1087.94,1063.27,1088,1060.5,4872900,2890373888,41,444
1999-05-17,1057.48,1065.55,1072.16,1047.83,3763400,2278309888,214,246
1999-05-18,1066.51,1059.87,1075.65,1058.38,4014300,2163379968,126,308
1999-05-19,1058.7,1109.08,1109.11,1057.72,5998600,4245466880,486,7
1999-05-20,1114.65,1147.7,1147.72,1113.31,10682700,7458526208,453,23
1999-05-21,1154.8,1168.72,1170.14,1152.26,15725600,10250412032,294,189
1999-05-24,1173.13,1213.65,1215.21,1164.89,20753800,14518460416,451,43
1999-05-25,1223.12,1202.88,1244.84,1198.06,28760200,17285814272,155,330
1999-05-26,1199.22,1236.04,1236.14,1195.84,16224700,12468444160,402,76
1999-05-27,1247.32,1283.02,1283.02,1247.32,22595400,18456672256,421,81
1999-05-28,1291.96,1277.15,1294.64,1260.71,31988900,17798008832,178,296
1999-05-31,1287.07,1279.32,1303.48,1253.25,23491500,17662132224,198,291
1999-06-01,1283.3,1311.59,1311.6,1276.11,17267700,14140346368,415,87
1999-06-02,1319.83,1287.93,1330.27,1287.01,22258000,18089381888,152,350
1999-06-03,1280.47,1268.32,1286.91,1259,16675200,13158670336,117,383
1999-06-04,1271.16,1285.57,1288,1271.16,13694200,11816290304,352,140
1999-06-07,1287.46,1326.51,1326.61,1285.15,15675200,13519082496,449,48
1999-06-08,1336.03,1333.64,1341.64,1319.49,16211900,14104974336,243,238
1999-06-09,1334.84,1348.6,1350.13,1323.98,15654700,13238927360,331,161
1999-06-10,1371,1364.34,1382.07,1353.56,24901600,19034271744,306,189
1999-06-11,1364.27,1370.39,1376.77,1359.27,18858000,14586264576,298,196
1999-06-14,1382.53,1427.7,1427.76,1382.53,25317200,18453704704,488,23
1999-06-15,1453.33,1387.59,1477.14,1366.65,37536000,28330375168,72,421
1999-06-16,1402.34,1460.16,1460.16,1402.3,25225900,21032579072,499,10
1999-06-17,1483.06,1501,1501.01,1450.2,36513400,29429415936,371,133
1999-06-18,1511.88,1498.91,1516.12,1480.98,36149500,28222572544,237,254
1999-06-21,1506.82,1546.4,1546.61,1503.4,30725900,24848769024,420,76
1999-06-22,1551.87,1564.44,1564.44,1524.49,31734900,23869116416,247,245
1999-06-23,1571.27,1606.5,1606.5,1566.62,30300200,27060099072,432,69
1999-06-24,1615.63,1654.11,1654.55,1611.98,37749100,33124849664,403,104
1999-06-25,1665.98,1593.85,1705.21,1591.07,57354700,44321058816,92,401
1999-06-28,1606.28,1693.16,1693.16,1606.28,41483200,31970564096,469,19
1999-06-29,1722.73,1739.2,1742.14,1691.34,40209900,34300194816,279,210
1999-06-30,1755.56,1689.42,1756.18,1666.01,48952100,38090117120,131,360
1999-07-01,1678.83,1560.78,1678.83,1540.03,31316500,26849738752,25,483
1999-07-02,1570.56,1613.53,1620.54,1532.44,34411600,25199937536,437,73
1999-07-05,1627.24,1581.81,1630.38,1573.73,24206900,19180019712,177,333
1999-07-06,1568.83,1517.25,1580.23,1504.36,17988400,13532276736,88,424
1999-07-07,1515.16,1568.65,1568.67,1507.54,15735900,13045664768,430,80
1999-07-08,1579.14,1577.98,1591.13,1560.43,14412200,13536166912,293,211
1999-07-09,1577.79,1584.75,1594.57,1563.16,13456500,12909277184,253,251
1999-07-12,1588.38,1559.73,1589.9,1545.56,14106700,12912430080,170,334
1999-07-13,1547.34,1524.82,1547.34,1511.43,12427200,9685298176,120,391
1999-07-14,1526.97,1559.52,1559.66,1526.22,11221900,9940440064,404,99
1999-07-15,1565.04,1549.33,1567.82,1545.07,15985800,10344096768,181,323
1999-07-16,1547.46,1519.74,1547.6,1512.78,14947600,10009327616,100,412
1999-07-19,1500.44,1479.07,1509.99,1473.23,12366900,9037205504,83,426
1999-07-20,1476.02,1574.6,1574.74,1471.5,17321500,12556525568,500,20
1999-07-21,1586.88,1609.81,1626.95,1573.7,27940600,22777661440,414,93
1999-07-22,1606.85,1550.73,1606.85,1548.49,17858200,14779455488,71,444
1999-07-23,1552.24,1585.98,1597.18,1552.23,13309300,11733004288,453,58
1999-07-26,1592.41,1602.03,1607.07,1587.37,12457600,10855022592,333,170
1999-07-27,1605.37,1590.71,1607.04,1580.81,11621800,10120429568,167,341
1999-07-28,1592.45,1597.19,1609.79,1584.24,10704900,9943653376,293,202
1999-07-29,1610.11,1595.86,1615.74,1585.83,8751000,8343902208,224,273
1999-07-30,1599.93,1601.45,1605.27,1587.33,14566300,9152941056,293,217
1999-08-02,1607.06,1616.27,1622.38,1603.36,11668300,10526144512,365,143
1999-08-03,1622.3,1626.84,1626.91,1609.12,12637700,10707567616,296,209
1999-08-04,1630.99,1649.12,1649.25,1630.99,15292100,13107950592,337,164
1999-08-05,1654.52,1653.53,1658.69,1641.86,14629000,13430034432,236,266
1999-08-06,1655.3,1646.59,1656.58,1601.84,19223000,16252174336,133,386
1999-08-09,1650.27,1628.83,1651.63,1624.72,13488900,12043330560,168,345
1999-08-10,1622.96,1602.14,1623.02,1597.22,12448000,10061335552,127,373
1999-08-11,1598.01,1583.4,1607.67,1574.71,9480500,7631407104,123,373
1999-08-12,1583.51,1575.64,1594.88,1566.71,7441800,6073523200,214,295
1999-08-13,1581.23,1571.9,1591.49,1569.3,6689500,5304560128,240,247
1999-08-16,1568.89,1560.06,1570.21,1546.83,7275400,5595098112,168,336
1999-08-17,1562.56,1576.4,1596.15,1562.56,8988200,7507226112,416,91
1999-08-18,1578.26,1581.92,1582.01,1555.97,6828300,5823093248,267,231
1999-08-19,1587.89,1637.74,1645.84,1587.87,15485400,13527866368,499,24
1999-08-20,1645.54,1628.93,1651.17,1627.03,11834100,11064951808,178,337
1999-08-23,1631.43,1644.99,1645,1626.95,10653800,10393339904,329,177
1999-08-24,1650.53,1648.46,1655.14,1638.96,10971000,11038497792,238,270
1999-08-25,1649.6,1625.76,1651.09,1618.54,9275200,8742766592,101,409
1999-08-26,1622.16,1638.23,1638.23,1615.85,8246300,7415606784,371,131
1999-08-27,1642.06,1633.9,1644.47,1627.25,8228800,7644210176,190,315
1999-08-30,1635.55,1619.03,1637.31,1614.44,8970500,8030493184,136,374
1999-08-31,1622.87,1627.11,1630.01,1609.79,7365000,6265055232,316,187
1999-09-01,1627.82,1599.55,1629.07,1595.96,6865800,6020918784,63,444
1999-09-02,1591.58,1611.95,1614.1,1572.41,8144800,6638984192,348,141
1999-09-03,1613.3,1587.88,1614.41,1583.45,6916800,5630443008,90,421
1999-09-06,1577.5,1560.67,1577.56,1556.83,5570400,4295983104,95,406
1999-09-07,1558.86,1562.79,1574.64,1556.74,4775200,4180082944,298,186
1999-09-08,1563.62,1571.59,1581.93,1563.6,4265300,3901391104,325,153
1999-09-09,1590.71,1675.12,1675.26,1590.7,19822800,16098547712,524,4
1999-09-10,1690.02,1659.92,1695.64,1656.72,19598500,19365031936,125,390
1999-09-13,1664.51,1670.14,1671.64,1656.16,10911600,11277628416,314,182
1999-09-14,1675.7,1672.89,1681.84,1668.12,9571400,10368227328,240,260
1999-09-15,1675.19,1662.8,1679.13,1657.78,10526800,9435316224,155,347
1999-09-16,1662.46,1645.51,1664.96,1643.98,7339600,7565493760,107,386
1999-09-17,1644.8,1648.55,1662.16,1636.47,7095800,6746163200,279,208
1999-09-20,1649.12,1633.83,1651.53,1628.89,5447000,5115386880,126,359
1999-09-21,1630.02,1625.58,1630.26,1617.81,4761200,4252612096,170,324
1999-09-22,1625.16,1617.05,1632.41,1613.58,4022100,3829925120,141,350
1999-09-23,1618.76,1604.2,1622.66,1597.11,5508700,4584056832,126,369
1999-09-24,1609.82,1619.32,1631.39,1609.82,4501500,4097083904,424,73
1999-09-27,1624.45,1602.15,1629.19,1598.7,4168700,4332185088,93,403
1999-09-28,1602.79,1591.43,1606.02,1586.54,4124900,3895226112,159,330
1999-09-29,1593.71,1584.95,1608.6,1580.99,4780200,3994319104,147,336
1999-09-30,1588.98,1570.7,1595,1567.72,4577600,4222192128,106,397
1999-10-08,1568.23,1534.51,1568.37,1531.79,3337800,2627899904,42,466
1999-10-11,1529.22,1522.48,1538.34,1516.62,3358100,2796094976,158,340
1999-10-12,1526.44,1537.79,1538.27,1526.44,2353900,2224156928,391,102
1999-10-13,1540.59,1507.42,1544.44,1504.38,3634100,2576018944,56,456
1999-10-14,1504.49,1508.72,1535.24,1494.94,4040800,2915152896,199,292
1999-10-15,1515.9,1543.79,1550.7,1515.9,5679300,4547646976,503,16
1999-10-18,1547.26,1501.66,1549.36,1499.46,5623200,4077060096,55,453
1999-10-19,1493.47,1470.9,1493.48,1468.09,4872400,3519213056,52,463
1999-10-20,1469.28,1485.82,1490.75,1463.42,4328300,3141400064,423,77
1999-10-21,1486.92,1458.53,1488,1452.7,4810100,3723595008,72,431
1999-10-22,1457.63,1497.46,1512.93,1457.49,7924700,5739568128,496,30
1999-10-25,1499.13,1468.26,1499.38,1465.13,5245000,3470227968,79,429
1999-10-26,1467.52,1482.66,1496.45,1467.5,7769900,4277649920,416,76
1999-10-27,1509.64,1536.82,1537.3,1504.99,16414100,8551843840,503,21
1999-10-28,1541.28,1514.52,1542.04,1507.79,13703400,7084942848,92,420
1999-10-29,1515.18,1504.56,1520.47,1494.7,8871700,5365790208,161,333
1999-11-01,1501.73,1493.09,1506.99,1488.23,6440500,3931609088,132,365
1999-11-02,1491.75,1487.46,1499.87,1481.56,4658100,3314521088,176,306
1999-11-03,1488.36,1475.68,1492.3,1472.73,5065700,3265763072,115,369
1999-11-04,1474.13,1464.82,1474.13,1457.14,6212600,3639524096,130,364
1999-11-05,1464.6,1465.23,1478.82,1460.67,6192100,3441338880,251,244
1999-11-08,1464.49,1471.37,1477.13,1458.65,5022000,2859656960,318,171
1999-11-09,1474,1464.03,1479.83,1461.48,4628500,2784605952,140,365
1999-11-10,1463.68,1450.15,1463.73,1436.74,7094100,3916204032,131,381
1999-11-11,1449.62,1443.9,1459.44,1440.98,4885200,3649490944,162,330
1999-11-12,1446.26,1450.32,1452.93,1444.12,3621500,2803568128,313,166
1999-11-15,1451.54,1451.53,1454.08,1436.68,8253100,3788651008,267,243
1999-11-16,1463.33,1431.31,1469.59,1428.74,8417300,5370298880,150,369
1999-11-17,1429.71,1462.79,1462.84,1427.35,6602000,4214448128,469,53
1999-11-18,1466.48,1482.45,1498.08,1454.46,10238500,7381607936,467,47
1999-11-19,1485.05,1468.47,1489.89,1466.34,5855600,4410424832,104,411
1999-11-22,1468.21,1464.58,1468.94,1457.6,6229400,3931810048,243,256
1999-11-23,1464.93,1466.43,1471.91,1461.38,4234900,3097701120,242,252
1999-11-24,1466.09,1454.57,1467.84,1451.03,4255800,2790342912,120,398
1999-11-25,1451.87,1444.24,1451.89,1439.94,4153500,2814277888,110,397
1999-11-26,1443.44,1444.51,1449.03,1441.51,7167800,3374121984,280,212
1999-11-29,1444.01,1435.46,1444.58,1432.95,5267400,3212113920,184,309
1999-11-30,1433.89,1434.97,1439.6,1429.55,4950600,2936913920,278,211
1999-12-01,1434.97,1447.11,1447.68,1432.94,5024300,3284710912,402,101
1999-12-02,1446.68,1435.83,1447.8,1433.53,5352900,3669355008,139,369
1999-12-03,1436.02,1437.23,1440.54,1430.66,4541200,3346422016,236,256
1999-12-06,1436.8,1426.99,1437.18,1422.72,5137900,3476795904,160,343
1999-12-07,1426.68,1428.26,1438.03,1424.76,4684700,3241684992,221,273
1999-12-08,1428.77,1424.84,1430.97,1422.04,4735900,3529114112,203,307
1999-12-09,1424.91,1416.72,1424.91,1413.62,4620600,3168631040,144,364
1999-12-10,1416.37,1428.93,1429.01,1413.45,4823100,3772301056,308,196
1999-12-13,1429.19,1417.1,1430.4,1415.28,5066800,4034799104,139,367
1999-12-14,1415.71,1422.26,1422.35,1411.06,4567600,3355575040,256,228
1999-12-15,1423.76,1451.05,1461.89,1423.74,10978100,7503309824,493,34
1999-12-16,1451.72,1434.86,1451.94,1432.83,6084300,4519576064,91,425
1999-12-17,1434.63,1419.55,1438.22,1416.74,5145700,4063567104,130,371
1999-12-21,1416.5,1395.49,1416.5,1388.05,5707100,3514379008,78,435
1999-12-22,1393.82,1387.51,1397.16,1383.56,4963300,3675840000,161,335
1999-12-23,1386.79,1369.46,1387.19,1364.92,5139300,3586969088,103,403
1999-12-24,1367.68,1355.36,1375.92,1352.1,4315500,3021529088,113,389
1999-12-27,1353.52,1345.35,1359.07,1341.05,5144900,3517123072,162,336
1999-12-28,1346.45,1348.82,1368.24,1342.94,4912200,3242096128,286,208
1999-12-29,1350.26,1356.92,1358.14,1341.93,5069700,3515258880,322,178
1999-12-30,1357.81,1366.58,1366.67,1357.81,4029700,2592229888,381,117
2000-01-04,1368.69,1406.37,1407.51,1361.21,9044200,5801982976,475,46
2000-01-05,1407.82,1409.68,1433.78,1398.32,10597800,8653877248,276,231
2000-01-06,1406.03,1463.94,1463.95,1400.25,13519800,10240156672,515,18
2000-01-07,1477.15,1516.6,1522.82,1477.15,34600100,22011312128,528,15
2000-01-10,1531.71,1545.11,1546.72,1506.4,31344100,20933781504,369,139
2000-01-11,1547.67,1479.78,1547.7,1468.75,21964400,17013285888,43,494
2000-01-12,1473.76,1438.02,1489.28,1434.99,15248400,13361499136,71,459
2000-01-13,1437.45,1424.44,1444.06,1418.81,8625900,7798362112,140,361
2000-01-14,1426.22,1408.84,1433.47,1401.7,7496900,6561376256,125,384
2000-01-17,1408.98,1433.33,1433.38,1402.66,7817900,6617061888,414,93
2000-01-18,1436.88,1426.62,1443.59,1421.64,7919100,7325733888,198,320
2000-01-19,1425.87,1440.72,1443.67,1425.14,8062100,6848543232,357,152
2000-01-20,1443.09,1466.86,1466.9,1443.09,10210100,9281801216,408,96
2000-01-21,1471.9,1465.08,1476.45,1458.92,15215100,14370685952,201,318
2000-01-24,1465.85,1477.34,1477.41,1449.47,16314900,15358004224,257,271
2000-01-25,1483.03,1476.5,1490.46,1467.43,13755600,13499785216,283,238
2000-01-26,1477.29,1481.11,1482.46,1469.98,10504700,9995972608,261,252
2000-01-27,1490.44,1506.76,1506.92,1485.23,19071100,16949698560,304,233
2000-01-28,1514.55,1534.99,1536.34,1510.74,29450800,22551924736,383,153
2000-02-14,1591.44,1673.94,1674.13,1587.81,43645600,26587693056,540,4
2000-02-15,1709.22,1670.67,1746.44,1663,52609000,38936428544,205,335
2000-02-16,1674.93,1693.1,1695.88,1649.69,37505300,36014215168,278,260
2000-02-17,1734.26,1640.64,1770.88,1615.62,51469900,49915342848,143,399
2000-02-18,1623.96,1668.09,1668.16,1583.58,26813200,26994974720,334,200
2000-02-21,1681.36,1677.13,1697.01,1652.47,31115000,33853583360,310,230
2000-02-22,1681.29,1632.29,1687.51,1627.46,24350000,27089012736,101,427
2000-02-23,1618,1594.93,1630.54,1586.63,19271200,19423526912,138,399
2000-02-24,1593.94,1634.3,1634.32,1593.92,14011400,15276429312,463,59
2000-02-25,1639.91,1631.57,1650.36,1618.17,17118000,19156084736,205,325
2000-02-28,1639.79,1704.85,1704.88,1639.69,26167300,25838348288,492,40
2000-02-29,1728.13,1714.57,1733.14,1678.35,28762800,33290985472,245,287
2000-03-01,1720.59,1697.74,1721.14,1692.5,22564600,24731873280,240,291
2000-03-02,1697.56,1713.01,1721.59,1682.53,19874000,21303654400,305,225
2000-03-03,1728.35,1738.02,1750.64,1721.7,24914600,26835191808,355,173
2000-03-06,1756.31,1681.08,1762.82,1678.74,26582700,27777589248,92,436
2000-03-07,1661.94,1694.79,1694.88,1654.44,17756900,17265334272,281,241
2000-03-08,1699.46,1726.03,1726.04,1690.11,19857800,18291357696,408,117
2000-03-09,1734.76,1732.34,1741.22,1714.92,18013500,19302283264,203,322
2000-03-10,1731.94,1705.04,1743.13,1701.79,15985100,17008734208,126,407
2000-03-13,1706.76,1728.87,1729,1706.34,19879500,14368643072,413,112
